ProductUrl,productTitle,productPrice,averageRating,reviewTitle,reviewDescription,reviewAuthor,reviewAt,reviewLikes,reviewDislikes,certifiedBuyer,reviewerLocation,fiveStarRatingCount,fourStarRatingCount,threeStarRatingCount,twoStarRatingCount,oneStarRatingCount,reviewImages,scrapedAt,uniqId
https://www.flipkart.com/samsung-galaxy-nxt-gold-16-gb/p/itmfyzypspqhmpgj,"SAMSUNG Galaxy On Nxt (Gold, 16 GB)","₹9,499",4.3,Just wow!,unbelievable,KOUSIK DUTTA,"Aug, 2018",0,0,True, Burdwan,"2,20,147","83,936","30,026","10,267","21,199",,21/02/2022 00:57:30,db7fc5e1-684d-5d92-a41b-25e40f37c0fe
https://www.flipkart.com/samsung-galaxy-nxt-gold-16-gb/p/itmfyzypspqhmpgj,"SAMSUNG Galaxy On Nxt (Gold, 16 GB)","₹9,499",4.3,Awesome,good mobile,Flipkart Customer,"Aug, 2018",0,0,True, Kurnool,"2,20,147","83,936","30,026","10,267","21,199",,21/02/2022 00:57:30,a2661c23-13b4-5823-959d-4324b9442056
https://www.flipkart.com/samsung-galaxy-nxt-gold-16-gb/p/itmfyzypspqhmpgj,"SAMSUNG Galaxy On Nxt (Gold, 16 GB)","₹9,499",4.3,Does the job,good,Rakesh  Ranjan,"Aug, 2018",0,0,True, Noida,"2,20,147","83,936","30,026","10,267","21,199",,21/02/2022 00:57:30,0f2d6a35-7f63-57f8-8d20-0c8ab3141c74
https://www.flipkart.com/samsung-galaxy-nxt-gold-16-gb/p/itmfyzypspqhmpgj,"SAMSUNG Galaxy On Nxt (Gold, 16 GB)","₹9,499",4.3,Good,it's good,PabiT Gouda,"Aug, 2018",0,0,True, Behror,"2,20,147","83,936","30,026","10,267","21,199",,21/02/2022 00:57:30,f39db306-aca5-5c62-a75b-a9248de9566f
https://www.flipkart.com/samsung-galaxy-nxt-gold-16-gb/p/itmfyzypspqhmpgj,"SAMSUNG Galaxy On Nxt (Gold, 16 GB)","₹9,499",4.3,Wonderful,very nice,Sujal Patel,"Aug, 2018",0,0,True, Dharampur,"2,20,147","83,936","30,026","10,267","21,199",,21/02/2022 00:57:30,27d2b3b2-7034-52b8-9b64-df5778853f44
https://www.flipkart.com/samsung-galaxy-nxt-gold-16-gb/p/itmfyzypspqhmpgj,"SAMSUNG Galaxy On Nxt (Gold, 16 GB)","₹9,499",4.3,Great product,very good selling,Flipkart Customer,"Aug, 2018",0,0,True, Bikapur,"2,20,147","83,936","30,026","10,267","21,199",,21/02/2022 00:57:30,a2661c23-13b4-5823-959d-4324b9442056
https://www.flipkart.com/samsung-galaxy-nxt-gold-16-gb/p/itmfyzypspqhmpgj,"SAMSUNG Galaxy On Nxt (Gold, 16 GB)","₹9,499",4.3,Classy product,super phone,Sadikul Kamal,"Aug, 2018",0,0,True, Chennai,"2,20,147","83,936","30,026","10,267","21,199",,21/02/2022 00:57:30,db4b4b30-72ef-5be3-93c2-3c343ae5a729
https://www.flipkart.com/samsung-galaxy-nxt-gold-16-gb/p/itmfyzypspqhmpgj,"SAMSUNG Galaxy On Nxt (Gold, 16 GB)","₹9,499",4.3,Pretty good,very niceGood Phone,Raushan Kumar,"Aug, 2018",0,0,True, Aurangabad District,"2,20,147","83,936","30,026","10,267","21,199",,21/02/2022 00:57:30,6f0da0f4-be24-544d-a418-29fe44f67b6b
https://www.flipkart.com/samsung-galaxy-nxt-gold-16-gb/p/itmfyzypspqhmpgj,"SAMSUNG Galaxy On Nxt (Gold, 16 GB)","₹9,499",4.3,Value-for-money,excellent phone in this price segment.,Saurabh  vishwakarma,"Aug, 2018",0,0,True, Jhansi,"2,20,147","83,936","30,026","10,267","21,199",,21/02/2022 00:57:30,3675b7f9-8ea3-5a66-bbc1-ca0ef6613ca7
https://www.flipkart.com/samsung-galaxy-nxt-gold-16-gb/p/itmfyzypspqhmpgj,"SAMSUNG Galaxy On Nxt (Gold, 16 GB)","₹9,499",4.3,Good quality product,product is good  but screen brightness and clearity is poor.auto adjust brightness is not available...,Bhanu Sharma,"Aug, 2018",0,0,True, Hisar,"2,20,147","83,936","30,026","10,267","21,199",,21/02/2022 00:57:30,1f152460-c97f-569d-858a-294f0e3483b5
https://www.flipkart.com/shopper52-wooden-multipurpose-table-laptop-study-reading-eating-craft-work-bed-kids-study-foldble-laptop-drawer-wodtb2-wood-portable/p/itmff9chp3ftgf9k,Shopper52 Shopper52 Wooden Multipurpose Table for Laptop/Study/Reading/Eating/Craft-Work/Bed Table Kids Study Table Foldble Laptop Table with Drawer - WODTB2 Wood Portable Laptop Table,"₹1,499",4.0,Highly recommended,Very good build quality and fine finish... Drawer is quite small as it can't keep single pen.... Height adjustment is awesome feature of this table... I love it...,Flipkart Customer,"Sep, 2020",13,1,True, Hyderabad,385,195,100,53,61,https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_3385963a7a734ab29d8eeaa7c3f2cbf0.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202105/blobio-imr-202105_217ab7137a104ee1bd273bb4444e49ef.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202105/blobio-imr-202105_84174817c4c043b9ab83748fb5f55eca.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_6f6ccab18a0c4fb3a032815264fbfac4.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_fb00e1fc4bb7459d8410355bf38fd5d9.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_586fdd07221b48689db7431fce3606e6.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_c3ed0ec1d4f8423b8d0092ee1fdb3ef7.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_12aaec8917a84f83ab2f002dc799678b.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_f3670c5e7d9942fb80859ae4e90633e3.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_e5a6f80bf110416386a5c3119e8f9543.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_bd9b1cc5ee384513895eb884e4968d25.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_45b0e7680a044f2fb9f920bd7a586bb4.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_64729f19eca546af84d83bb25f8581dd.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_bf77df9e63a44cdcbab88a4329a0599e.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_436d55f945e440feb3b1567779c10906.jpg,21/02/2022 00:57:30,b1d6ee7a-e9b1-5e35-afa5-e8adcb1edd26
https://www.flipkart.com/shopper52-wooden-multipurpose-table-laptop-study-reading-eating-craft-work-bed-kids-study-foldble-laptop-drawer-wodtb2-wood-portable/p/itmff9chp3ftgf9k,Shopper52 Shopper52 Wooden Multipurpose Table for Laptop/Study/Reading/Eating/Craft-Work/Bed Table Kids Study Table Foldble Laptop Table with Drawer - WODTB2 Wood Portable Laptop Table,"₹1,499",4.0,Highly recommended,It is worth buying. Just that size appearing in the image is a bit larger as compare to the one delivered.Else it looks really cute and worth spending.,Bharti Singh,8 months ago,3,0,True, New Delhi,385,195,100,53,61,https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_3385963a7a734ab29d8eeaa7c3f2cbf0.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202105/blobio-imr-202105_217ab7137a104ee1bd273bb4444e49ef.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202105/blobio-imr-202105_84174817c4c043b9ab83748fb5f55eca.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_6f6ccab18a0c4fb3a032815264fbfac4.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_fb00e1fc4bb7459d8410355bf38fd5d9.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_586fdd07221b48689db7431fce3606e6.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_c3ed0ec1d4f8423b8d0092ee1fdb3ef7.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_12aaec8917a84f83ab2f002dc799678b.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_f3670c5e7d9942fb80859ae4e90633e3.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_e5a6f80bf110416386a5c3119e8f9543.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_bd9b1cc5ee384513895eb884e4968d25.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_45b0e7680a044f2fb9f920bd7a586bb4.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_64729f19eca546af84d83bb25f8581dd.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_bf77df9e63a44cdcbab88a4329a0599e.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_436d55f945e440feb3b1567779c10906.jpg,21/02/2022 00:57:30,fae62ee8-49bc-5f0b-b9e9-da3f17a58110
https://www.flipkart.com/shopper52-wooden-multipurpose-table-laptop-study-reading-eating-craft-work-bed-kids-study-foldble-laptop-drawer-wodtb2-wood-portable/p/itmff9chp3ftgf9k,Shopper52 Shopper52 Wooden Multipurpose Table for Laptop/Study/Reading/Eating/Craft-Work/Bed Table Kids Study Table Foldble Laptop Table with Drawer - WODTB2 Wood Portable Laptop Table,"₹1,499",4.0,Terrific,Such a Good product with such great price. Awesome table. Recommended,Sengku Sangma,"Jan, 2020",5,2,True, New Delhi,385,195,100,53,61,https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_3385963a7a734ab29d8eeaa7c3f2cbf0.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202105/blobio-imr-202105_217ab7137a104ee1bd273bb4444e49ef.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202105/blobio-imr-202105_84174817c4c043b9ab83748fb5f55eca.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_6f6ccab18a0c4fb3a032815264fbfac4.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_fb00e1fc4bb7459d8410355bf38fd5d9.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_586fdd07221b48689db7431fce3606e6.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_c3ed0ec1d4f8423b8d0092ee1fdb3ef7.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_12aaec8917a84f83ab2f002dc799678b.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_f3670c5e7d9942fb80859ae4e90633e3.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_e5a6f80bf110416386a5c3119e8f9543.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_bd9b1cc5ee384513895eb884e4968d25.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_45b0e7680a044f2fb9f920bd7a586bb4.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_64729f19eca546af84d83bb25f8581dd.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_bf77df9e63a44cdcbab88a4329a0599e.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_436d55f945e440feb3b1567779c10906.jpg,21/02/2022 00:57:30,bf70c9ec-c678-5576-82e9-148de2a15cfc
https://www.flipkart.com/shopper52-wooden-multipurpose-table-laptop-study-reading-eating-craft-work-bed-kids-study-foldble-laptop-drawer-wodtb2-wood-portable/p/itmff9chp3ftgf9k,Shopper52 Shopper52 Wooden Multipurpose Table for Laptop/Study/Reading/Eating/Craft-Work/Bed Table Kids Study Table Foldble Laptop Table with Drawer - WODTB2 Wood Portable Laptop Table,"₹1,499",4.0,Simply awesome,Good quality wood.Finishing is good.Iam full satisfied with product.Packing is also good and delivery is fast,ANSHUL Customer,"Feb, 2020",3,4,True, Rohru,385,195,100,53,61,https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_3385963a7a734ab29d8eeaa7c3f2cbf0.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202105/blobio-imr-202105_217ab7137a104ee1bd273bb4444e49ef.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202105/blobio-imr-202105_84174817c4c043b9ab83748fb5f55eca.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_6f6ccab18a0c4fb3a032815264fbfac4.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_fb00e1fc4bb7459d8410355bf38fd5d9.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_586fdd07221b48689db7431fce3606e6.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_c3ed0ec1d4f8423b8d0092ee1fdb3ef7.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_12aaec8917a84f83ab2f002dc799678b.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_f3670c5e7d9942fb80859ae4e90633e3.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_e5a6f80bf110416386a5c3119e8f9543.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_bd9b1cc5ee384513895eb884e4968d25.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_45b0e7680a044f2fb9f920bd7a586bb4.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_64729f19eca546af84d83bb25f8581dd.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_bf77df9e63a44cdcbab88a4329a0599e.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_436d55f945e440feb3b1567779c10906.jpg,21/02/2022 00:57:30,bbe0ee2a-e23c-5331-8abe-a764ec58777d
https://www.flipkart.com/shopper52-wooden-multipurpose-table-laptop-study-reading-eating-craft-work-bed-kids-study-foldble-laptop-drawer-wodtb2-wood-portable/p/itmff9chp3ftgf9k,Shopper52 Shopper52 Wooden Multipurpose Table for Laptop/Study/Reading/Eating/Craft-Work/Bed Table Kids Study Table Foldble Laptop Table with Drawer - WODTB2 Wood Portable Laptop Table,"₹1,499",4.0,Unsatisfactory,"The product does not conform to the dimensions given in the product description. The product is much smaller than the dimensions given. Apart from the dimensions the product does not even incline to the angle shown in the pictures, there are 4 slots as compared to 5 as promised. Did not expect this from Flipkart. Apart from that the product is not even stable .",Karan Mankar,"Sep, 2020",23,4,True, Navi Mumbai,385,195,100,53,61,https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_3385963a7a734ab29d8eeaa7c3f2cbf0.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202105/blobio-imr-202105_217ab7137a104ee1bd273bb4444e49ef.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202105/blobio-imr-202105_84174817c4c043b9ab83748fb5f55eca.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_6f6ccab18a0c4fb3a032815264fbfac4.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_fb00e1fc4bb7459d8410355bf38fd5d9.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_586fdd07221b48689db7431fce3606e6.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_c3ed0ec1d4f8423b8d0092ee1fdb3ef7.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_12aaec8917a84f83ab2f002dc799678b.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_f3670c5e7d9942fb80859ae4e90633e3.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_e5a6f80bf110416386a5c3119e8f9543.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_bd9b1cc5ee384513895eb884e4968d25.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_45b0e7680a044f2fb9f920bd7a586bb4.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_64729f19eca546af84d83bb25f8581dd.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_bf77df9e63a44cdcbab88a4329a0599e.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_436d55f945e440feb3b1567779c10906.jpg,21/02/2022 00:57:30,d3b49a20-b28a-5719-aaa8-f67770aee80a
https://www.flipkart.com/shopper52-wooden-multipurpose-table-laptop-study-reading-eating-craft-work-bed-kids-study-foldble-laptop-drawer-wodtb2-wood-portable/p/itmff9chp3ftgf9k,Shopper52 Shopper52 Wooden Multipurpose Table for Laptop/Study/Reading/Eating/Craft-Work/Bed Table Kids Study Table Foldble Laptop Table with Drawer - WODTB2 Wood Portable Laptop Table,"₹1,499",4.0,Does the job,"Dimensions are not as mentioned in the pictures. Table is much smaller.Expected length = 21.7""  Actual length = 19.5""Expected width = 13.8""  Actual width = 11.5""Expected height = 11.4""  Actual height = 9.5""",Tarun Ahuja,"Oct, 2020",6,0,True, Kalyan,385,195,100,53,61,https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_3385963a7a734ab29d8eeaa7c3f2cbf0.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202105/blobio-imr-202105_217ab7137a104ee1bd273bb4444e49ef.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202105/blobio-imr-202105_84174817c4c043b9ab83748fb5f55eca.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_6f6ccab18a0c4fb3a032815264fbfac4.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_fb00e1fc4bb7459d8410355bf38fd5d9.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_586fdd07221b48689db7431fce3606e6.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_c3ed0ec1d4f8423b8d0092ee1fdb3ef7.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_12aaec8917a84f83ab2f002dc799678b.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_f3670c5e7d9942fb80859ae4e90633e3.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_e5a6f80bf110416386a5c3119e8f9543.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_bd9b1cc5ee384513895eb884e4968d25.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_45b0e7680a044f2fb9f920bd7a586bb4.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_64729f19eca546af84d83bb25f8581dd.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_bf77df9e63a44cdcbab88a4329a0599e.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_436d55f945e440feb3b1567779c10906.jpg,21/02/2022 00:57:30,79e12e0e-0206-53a7-8608-de4328a9b5ef
https://www.flipkart.com/shopper52-wooden-multipurpose-table-laptop-study-reading-eating-craft-work-bed-kids-study-foldble-laptop-drawer-wodtb2-wood-portable/p/itmff9chp3ftgf9k,Shopper52 Shopper52 Wooden Multipurpose Table for Laptop/Study/Reading/Eating/Craft-Work/Bed Table Kids Study Table Foldble Laptop Table with Drawer - WODTB2 Wood Portable Laptop Table,"₹1,499",4.0,Unsatisfactory,Don't buy... very small and quality is also very poor. I was trying to return this product and get refund but there is no option for refund.... if you require such table it's better to go for local carpenter,Sandip  Gaikwad,"Dec, 2019",12,4,True, Pune,385,195,100,53,61,https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_3385963a7a734ab29d8eeaa7c3f2cbf0.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202105/blobio-imr-202105_217ab7137a104ee1bd273bb4444e49ef.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202105/blobio-imr-202105_84174817c4c043b9ab83748fb5f55eca.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_6f6ccab18a0c4fb3a032815264fbfac4.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_fb00e1fc4bb7459d8410355bf38fd5d9.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_586fdd07221b48689db7431fce3606e6.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_c3ed0ec1d4f8423b8d0092ee1fdb3ef7.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_12aaec8917a84f83ab2f002dc799678b.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_f3670c5e7d9942fb80859ae4e90633e3.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_e5a6f80bf110416386a5c3119e8f9543.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_bd9b1cc5ee384513895eb884e4968d25.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_45b0e7680a044f2fb9f920bd7a586bb4.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_64729f19eca546af84d83bb25f8581dd.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_bf77df9e63a44cdcbab88a4329a0599e.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_436d55f945e440feb3b1567779c10906.jpg,21/02/2022 00:57:30,21a3f770-059b-53d0-97ec-e3b617597a04
https://www.flipkart.com/shopper52-wooden-multipurpose-table-laptop-study-reading-eating-craft-work-bed-kids-study-foldble-laptop-drawer-wodtb2-wood-portable/p/itmff9chp3ftgf9k,Shopper52 Shopper52 Wooden Multipurpose Table for Laptop/Study/Reading/Eating/Craft-Work/Bed Table Kids Study Table Foldble Laptop Table with Drawer - WODTB2 Wood Portable Laptop Table,"₹1,499",4.0,Classy product,awsum product ..,Roshni Mathew,"Dec, 2019",4,1,True, Pune,385,195,100,53,61,https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_3385963a7a734ab29d8eeaa7c3f2cbf0.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202105/blobio-imr-202105_217ab7137a104ee1bd273bb4444e49ef.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202105/blobio-imr-202105_84174817c4c043b9ab83748fb5f55eca.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_6f6ccab18a0c4fb3a032815264fbfac4.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_fb00e1fc4bb7459d8410355bf38fd5d9.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_586fdd07221b48689db7431fce3606e6.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_c3ed0ec1d4f8423b8d0092ee1fdb3ef7.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202009/blobio-imr-202009_12aaec8917a84f83ab2f002dc799678b.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_f3670c5e7d9942fb80859ae4e90633e3.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_e5a6f80bf110416386a5c3119e8f9543.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_bd9b1cc5ee384513895eb884e4968d25.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-201912/blobio-imr-201912_45b0e7680a044f2fb9f920bd7a586bb4.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_64729f19eca546af84d83bb25f8581dd.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_bf77df9e63a44cdcbab88a4329a0599e.jpg~https://rukminim1.flixcart.com/blobio/124/124/imr-202103/blobio-imr-202103_436d55f945e440feb3b1567779c10906.jpg,21/02/2022 00:57:30,c174139d-af5d-5b58-a1ce-5daed0f175c1
